Lottery Number,Project Name,PHN,Street Name,Boro,NC/Pres,Oversight Agency,Unit Size,Rent,Number of Units,Eligible Household Size,income_min1,income_max1,hh_size2,income_min2,income_max2,hh_size3,income_min3,income_max3,hh_size4,income_min4,income_max4,hh_size5,income_min5,income_max5,hh_size6,income_min6,income_max6,Total Application Count,OPEN APPLICATION PERIOD START,open_year,Project Close,Open Market units 
519,PARK AVENUE GREEN,2980,PARK AVENUE,2,New Construction,HDC,3,1823,2,3,65760,75120,4,65760,83440,5,65760,90160,6,65760,96800,,,,,,,63371,6/18/18,2018,STILL IN PROGRESS,
520,577 West 161st Street,577,WEST 161 STREET,1,New Construction,HPD,1,1650,4,1,56572,95030,2,56572,108550,,,,,,,,,,,,,22039,6/14/18,2018,STILL IN PROGRESS,
520,577 West 161st Street,577,WEST 161 STREET,1,New Construction,HPD,1,1800,2,1,61715,95030,2,61715,108550,,,,,,,,,,,,,22039,6/14/18,2018,STILL IN PROGRESS,
521,94 South 4 Street,94,SOUTH 4 STREET,3,New Construction,HPD,1,923,2,1,31646,43860,2,31646,50100,,,,,,,,,,,,,27527,6/21/18,2018,10/24/18,
522,88 Hart Street,88,HART STREET,3,New Construction,HPD,1,985,2,1,33772,43860,2,33772,50100,,,,,,,,,,,,,23064,6/22/18,2018,10/15/18,
523,89-15 138th Street,89-15,138 STREET,4,New Construction,HPD,1,1418,1,1,48618,58840,2,48618,66800,,,,,,,,,,,,,#N/A,6/25/18,2018,#N/A,
523,89-15 138th Street,89-15,138 STREET,4,New Construction,HPD,2,1599,1,2,54823,66800,3,54823,75120,4,54823,83440,,,,,,,,,,#N/A,6/25/18,2018,#N/A,
524,1511 Bedford Avenue Apartments,1511,BEDFORD AVENUE,3,New Construction,HPD,0,816,8,1,30480,43860,,,,,,,,,,,,,,,,61916,6/26/18,2018,STILL IN PROGRESS,
524,1511 Bedford Avenue Apartments,1511,BEDFORD AVENUE,3,New Construction,HPD,1,877,7,1,32675,43860,2,32675,50100,,,,,,,,,,,,,61916,6/26/18,2018,STILL IN PROGRESS,
524,1511 Bedford Avenue Apartments,1511,BEDFORD AVENUE,3,New Construction,HPD,2,1064,14,2,39120,50100,3,39120,56340,4,39120,62580,,,,,,,,,,61916,6/26/18,2018,STILL IN PROGRESS,
534,916 Bergen Apartments,916,BERGEN STREET,3,New Construction,HPD,0,1769,1,1,60652,95030,,,,,,,,,,,,,,,,17895,6/27/18,2018,,
534,916 Bergen Apartments,916,BERGEN STREET,3,New Construction,HPD,3,2635,3,3,90343,122070,4,90343,135590,5,90343,146510,6,90343,157300,,,,,,,17895,6/27/18,2018,,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,0,548,6,1,20675,29240,,,,,,,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,0,1049,7,1,37852,73100,,,,,,,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,1,589,52,1,22149,29240,2,22149,33400,,,,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,1,1320,55,1,47212,73100,2,47212,83500,,,,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,2,713,20,2,26435,33400,3,26435,37560,4,26435,41720,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,2,1591,21,2,56538,83500,3,56538,93900,4,56538,104300,,,,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,3,817,14,3,30549,37560,4,30549,41720,5,30549,45080,6,30549,48400,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
536,The Hemlock and The Mulberry,960,SIMPSON STREET,2,New Construction,HDC,3,1831,16,3,65315,93900,4,65315,104300,5,65315,112700,6,65315,12100,,,,,,,66418,6/27/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,0,548,7,1,20675,29240,2,20675,33400,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,0,707,37,1,26126,36550,2,26126,41750,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,0,865,5,1,31543,43860,2,31543,50100,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,0,1049,5,1,37852,73100,2,37852,83500,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,0,1321,6,1,47178,95030,2,47178,108550,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,1,589,3,1,22149,29240,2,22149,33400,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,1,759,19,1,27978,36550,2,27978,41750,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,1,929,21,1,33806,43860,2,33806,50100,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,1,1320,22,1,47212,73100,2,47212,83500,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,1,1660,25,1,58869,95030,2,58869,108550,,,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,2,1121,17,2,40423,50100,3,40423,56340,4,40423,62580,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,2,1591,18,2,56538,83500,3,56538,93900,4,56538,104300,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,2,1999,21,2,70526,108550,3,70526,122070,4,70526,,,,,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,3,1289,8,3,46732,56340,4,46732,62580,5,46732,67620,6,46732,72600,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,3,1831,9,3,65315,93900,4,65315,104300,5,65315,112700,6,65315,121000,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
537,One Flushing,133-45,41 AVENUE,4,New Construction,HDC,3,2302,8,3,81463,122070,4,81463,135590,5,81463,146510,6,81463,157300,,,,,,,84112,6/28/18,2018,STILL IN PROGRESS,
538,37 Montrose Avenue,37,MONTROSE AVENUE,3,New Construction,HPD,1,2250,3,1,77143,95030,2,77143,108550,3,77143,122070,,,,,,,,,,19102,7/5/18,2018,,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,0,2013,2,1,69018,95030,,,,,,,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,1,1997,3,1,68469,95030,2,68469,108550,,,,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,1,1997,1,1,68469,95030,2,68469,108550,,,,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,1,2128,12,1,72960,95030,2,72960,108550,,,,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,2,2400,5,2,82286,108550,3,82286,122070,4,82286,135590,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
539,618 Bushwick Avenue Apartments,618,BUSHWICK AVENUE,3,New Construction,HPD,2,2564,7,2,87909,108550,3,87909,122070,4,87909,135590,,,,,,,,,,37947,7/6/18,2018,STILL IN PROGRESS,
541,516 West 162nd Street,516,WEST 162 STREET,1,New Construction,HPD,1,1705,5,1,58458,95030,2,58458,108550,3,58458,122070,,,,,,,,,,22768,7/5/18,2018,STILL IN PROGRESS,
541,516 West 162nd Street,516,WEST 162 STREET,1,New Construction,HPD,2,2055,1,2,70458,108550,3,70458,122070,4,70458,135590,5,70458,146510,,,,,,,22768,7/5/18,2018,STILL IN PROGRESS,
542,197 Freeman Street Apartments,197,FREEMAN STREET,3,New Construction,HPD,0,2100,1,1,72000,95030,2,72000,108550,,,,,,,,,,,,,19068,7/16/18,2018,STILL IN PROGRESS,
542,197 Freeman Street Apartments,197,FREEMAN STREET,3,New Construction,HPD,1,2255,2,1,77315,95030,2,77315,108550,3,77315,,,,,,,,,,,19068,7/16/18,2018,STILL IN PROGRESS,
542,197 Freeman Street Apartments,197,FREEMAN STREET,3,New Construction,HPD,2,2715,3,2,93086,108550,3,93086,122070,4,93086,135590,5,93086,146510,,,,,,,19068,7/16/18,2018,STILL IN PROGRESS,
543,20 Jefferson Street Apartments,20,JEFFERSON STREET,3,New Construction,HPD,1,1979,1,1,67852,95030,2,67852,108550,3,67852,122070,,,,,,,,,,18653,7/17/18,2018,STILL IN PROGRESS,
543,20 Jefferson Street Apartments,20,JEFFERSON STREET,3,New Construction,HPD,2,2387,2,2,81840,108550,3,81840,122070,4,81840,135590,5,81840,146510,,,,,,,18653,7/17/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,0,822,2,1,28183,43860,,,,,,,,,,,,,,,,28577,7/10/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,1,947,3,1,32469,43860,2,32469,50100,,,,,,,,,,,,,28577,7/10/18,2018,STILL IN PROGRESS,
544,12 Ford Street,12,FORD STREET,3,New Construction,HPD,2,1070,5,2,36686,50100,3,36686,56340,4,36686,62580,,,,,,,,,,28577,7/10/18,2018,STILL IN PROGRESS,
545,894 Bushwick Avenue,894,BUSHWICK AVENUE,3,New Construction,HPD,1,947,2,1,32469,43860,2,32469,50100,,,,,,,,,,,,,26824,7/11/18,2018,,
545,894 Bushwick Avenue,894,BUSHWICK AVENUE,3,New Construction,HPD,2,1072,2,2,36755,50100,3,36755,56340,4,36755,62580,,,,,,,,,,26824,7/11/18,2018,,
546,901 Myrtle Avenue,901,MYRTLE AVENUE,3,New Construction,HPD,1,1074,7,1,36823,43860,2,36823,50100,,,,,,,,,,,,,22493,7/12/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,1,1375,2,1,47143,95030,2,47143,108550,3,47143,,,,,,,,,,,20592,7/13/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,2,1525,1,2,52286,108550,3,52286,122070,4,52286,135590,5,52286,146510,,,,,,,20592,7/13/18,2018,STILL IN PROGRESS,
547,2953 Barnes Avenue,2953,BARNES AVENUE,2,New Construction,HPD,2,1575,2,2,54000,108550,3,54000,122070,4,54000,135590,5,54000,146000,,,,,,,20592,7/13/18,2018,STILL IN PROGRESS,
548,The Freeman Corner Apartments,215,FREEMAN STREET,3,New Construction,HPD,1,2270,4,1,77829,95030,2,77829,108550,3,77829,122070,,,,,,,,,,19622,7/18/18,2018,STILL IN PROGRESS,
548,The Freeman Corner Apartments,215,FREEMAN STREET,3,New Construction,HPD,2,2733,4,2,93703,108550,3,93703,122070,4,93703,135590,5,93703,146510,,,,,,,19622,7/18/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,702,11,1,26400,36550,2,26400,41750,,,,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1044,15,1,38126,73100,2,38126,83500,,,,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1044,16,1,75429,120615,2,75429,137775,,,,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,0,1724,10,1,61440,116960,2,61440,133600,,,,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,753,13,1,28286,36550,2,28286,41750,3,28286,46950,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,1314,21,1,47520,73100,2,47520,83500,3,47520,93900,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,1314,21,1,94149,120615,2,94149,137775,3,94149,154935,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,1,2164,14,1,76663,116960,2,76663,133600,3,76663,150240,,,,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,910,8,2,33806,41750,3,33806,46950,4,33806,52150,5,33806,56350,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,1584,12,2,56915,83500,3,56915,93900,4,56915,104300,5,56915,112700,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,1584,10,2,112869,137775,3,112869,154935,4,112869,172095,5,112869,185955,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
549,FULTON HOUSES,425,WEST 18 STREET,1,New Construction,HDC,2,2604,8,2,91886,133600,3,91886,150240,4,91886,166880,5,91886,180320,,,,,,,100904,7/26/18,2018,STILL IN PROGRESS,
550,682 Bushwick Avenue Apartments,680,BUSHWICK AVENUE,3,New Construction,HPD,1,926,2,1,31749,43860,2,31749,50100,,,,,,,,,,,,,#N/A,7/27/18,2018,#N/A,
550,682 Bushwick Avenue Apartments,680,BUSHWICK AVENUE,3,New Construction,HPD,2,1042,3,2,35726,50100,3,35726,56340,4,35726,62580,,,,,,,,,,#N/A,7/27/18,2018,#N/A,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,0,1350,4,1,46286,95030,2,46286,108550,,,,,,,,,,,,,21904,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,1,1700,5,1,58286,95030,2,58286,108550,3,58286,122070,,,,,,,,,,21904,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,2,1990,4,2,68229,108550,3,68229,122070,4,68229,135590,5,68229,146510,,,,,,,21904,8/6/18,2018,STILL IN PROGRESS,
551,M Tower,1930,AVENUE M,3,New Construction,HPD,2,2050,2,2,70286,108550,3,70286,122070,4,70286,135590,5,70286,146510,,,,,,,21904,8/6/18,2018,STILL IN PROGRESS,
552,500 Gates Avenue Apartments,500,GATES AVENUE,3,New Construction,HPD,0,666,20,1,24720,43860,,,,,,,,,,,,,,,,49382,8/7/18,2018,STILL IN PROGRESS,
553,1157 Myrtle Avenue Apartments,1157,MYRTLE AVENUE,3,New Construction,HPD,2,2714,1,2,93052,108550,3,93052,122070,4,93052,135590,,,,,,,,,,17403,8/8/18,2018,STILL IN PROGRESS,
553,1157 Myrtle Avenue Apartments,1157,MYRTLE AVENUE,3,New Construction,HPD,3,3131,2,3,107349,122070,4,107349,135590,5,107349,146510,6,107349,157300,,,,,,,17403,8/8/18,2018,STILL IN PROGRESS,
555,126 Boerum Street Apartments,126,BOERUM STREET,3,New Construction,HPD,1,1039,2,1,35623,43860,2,35623,50100,,,,,,,,,,,,,25615,8/10/18,2018,STILL IN PROGRESS,
556,830 Flatbush Avenue Apartments,830,FLATBUSH AVENUE,3,New Construction,HPD,1,2253,3,1,77246,95030,2,77246,108550,3,77246,122070,,,,,,,,,,17171,8/13/18,2018,STILL IN PROGRESS,
556,830 Flatbush Avenue Apartments,830,FLATBUSH AVENUE,3,New Construction,HPD,2,2716,3,2,93120,108550,3,93120,122070,4,93120,135590,5,93120,146510,,,,,,,17171,8/13/18,2018,STILL IN PROGRESS,
557,523 Willoughby Avenue Apartments,523,WILLOUGHBY AVENUE,3,New Construction,HPD,1,1912,1,1,65555,95030,2,65555,108550,,,,,,,,,,,,,17577,8/14/18,2018,STILL IN PROGRESS,
557,523 Willoughby Avenue Apartments,523,WILLOUGHBY AVENUE,3,New Construction,HPD,2,2303,2,2,78960,108550,3,78960,122070,4,78960,135590,,,,,,,,,,17577,8/14/18,2018,STILL IN PROGRESS,
558,1051 New York Avenue Apartments,1051,NEW YORK AVENUE,3,New Construction,HPD,1,2081,3,1,71349,95030,2,71349,108550,,,,,,,,,,,,,15830,8/15/18,2018,STILL IN PROGRESS,
559,Comunilife Woodhull Residence,179,THROOP AVENUE,3,New Construction,HPD,0,746,8,1,27463,36550,,,,,,,,,,,,,,,,43889,8/16/18,2018,STILL IN PROGRESS,
559,Comunilife Woodhull Residence,179,THROOP AVENUE,3,New Construction,HPD,0,903,27,1,32846,43860,,,,,,,,,,,,,,,,43889,8/16/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,0,938,2,1,32160,43860,,,,,,,,,,,,,,,,26699,8/17/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,1,1080,3,1,37029,43860,2,37029,50100,,,,,,,,,,,,,26699,8/17/18,2018,STILL IN PROGRESS,
560,24 Ford Street Apartments,24,FORD STREET,3,New Construction,HPD,2,1223,5,2,41932,50100,3,41932,56340,4,41932,62580,,,,,,,,,,26699,8/17/18,2018,STILL IN PROGRESS,
562,111 East 172nd Street Apartments,111,EAST 172 STREET,2,New Construction,HPD,0,864,8,1,31509,43860,,,,,,,,,,,,,,,,48546,8/21/18,2018,STILL IN PROGRESS,
562,111 East 172nd Street Apartments,111,EAST 172 STREET,2,New Construction,HPD,2,1122,57,2,44458,50100,3,44458,56340,4,44458,62580,,,,,,,,,,48546,8/21/18,2018,STILL IN PROGRESS,
563,Gloria Bleecker,387,BLEECKER STREET,3,New Construction,HPD,1,1988,3,1,68160,95030,2,68160,108550,3,68160,122070,,,,,,,,,,16932,8/22/18,2018,STILL IN PROGRESS,
563,Gloria Bleecker,387,BLEECKER STREET,3,New Construction,HPD,2,2436,3,2,83520,108550,3,83520,122070,4,83520,135590,5,83520,146510,,,,,,,16932,8/22/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,0,2098,1,1,71932,95030,2,71932,108550,,,,,,,,,,,,,16462,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,0,2103,2,1,72103,95030,2,72103,108550,,,,,,,,,,,,,16462,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,1,2255,6,1,77315,95030,2,77315,108550,3,77315,122070,,,,,,,,,,16462,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,2,2714,6,2,93052,108550,3,93052,122070,4,93052,135590,5,93052,146510,,,,,,,16462,8/23/18,2018,STILL IN PROGRESS,
564,Glassworks Apartments,336,HIMROD STREET,3,New Construction,HPD,2,2715,4,2,93086,108550,3,93086,122070,4,93086,135590,5,93086,146510,,,,,,,16462,8/23/18,2018,STILL IN PROGRESS,
565,682 Chauncey Street Apartments,682,CHAUNCEY STREET,3,New Construction,HPD,2,2450,3,2,84000,108550,3,84000,122070,4,84000,135590,,,,,,,,,,16500,8/24/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,0,1800,1,1,61715,95030,2,61715,108550,,,,,,,,,,,,,17832,8/27/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,1,2050,3,1,70286,95030,2,70286,108550,3,70286,122070,,,,,,,,,,17832,8/27/18,2018,STILL IN PROGRESS,
566,1764 Union Street Apartments,1764,UNION STREET,3,New Construction,HPD,2,2500,2,2,85715,108550,3,85715,122070,4,85715,135590,5,85715,146510,,,,,,,17832,8/27/18,2018,STILL IN PROGRESS,
567,915 Dawson Street Apartments,915,DAWSON STREET,2,New Construction,HPD,1,1404,4,1,48138,95030,2,48138,108550,3,48138,122070,,,,,,,,,,21158,8/28/18,2018,STILL IN PROGRESS,
567,915 Dawson Street Apartments,915,DAWSON STREET,2,New Construction,HPD,2,1575,5,2,54000,108550,3,54000,122070,4,54000,133590,5,54000,146510,,,,,,,21158,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,1,929,38,1,33806,43860,2,33806,50100,,,,,,,,,,,,,48770,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,2,1121,37,2,40423,50100,3,40423,56340,4,40423,62580,,,,,,,,,,48770,8/28/18,2018,STILL IN PROGRESS,
568,THESSALONIA MANOR APARTMENTS,960,PROSPECT AVENUE,2,New Construction,HDC,3,1289,8,3,46732,56340,4,46732,62580,5,46732,67620,6,46732,72600,,,,,,,48770,8/28/18,2018,STILL IN PROGRESS,
569,Sunnyside Point,47-18,GREENPOINT AVENUE,4,New Construction,HPD,1,2251,1,1,77178,95030,2,77178,108550,3,77178,122070,,,,,,,,,,18028,8/29/18,2018,STILL IN PROGRESS,
569,Sunnyside Point,47-18,GREENPOINT AVENUE,4,New Construction,HPD,2,2714,2,2,93052,108550,3,93052,122070,4,93052,135590,5,93052,146510,,,,,,,18028,8/29/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,0,1850,2,1,63429,95030,2,63429,108550,,,,,,,,,,,,,21305,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,1,2150,1,1,73715,95030,2,73715,108550,3,73715,122070,,,,,,,,,,21305,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,2,2650,1,2,90858,108550,3,90858,122070,4,90858,135590,5,90858,146510,,,,,,,21305,8/30/18,2018,STILL IN PROGRESS,
570,303 West 137th Street Apartments,303,WEST 137 STREET,1,New Construction,HPD,2,2695,1,2,92400,108550,3,92400,122070,4,92400,135590,5,92400,146510,,,,,,,21305,8/30/18,2018,STILL IN PROGRESS,
571,10-44 Jackson Avenue Apartments,Oct-44,JACKSON AVENUE,4,New Construction,HPD,0,2201,1,1,75463,95030,2,75463,108550,,,,,,,,,,,,,18008,8/31/18,2018,STILL IN PROGRESS,
571,10-44 Jackson Avenue Apartments,Oct-44,JACKSON AVENUE,4,New Construction,HPD,1,2320,2,1,79543,95030,2,79543,108550,3,79543,122070,,,,,,,,,,18008,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,464,1,1,17795,29240,,,,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,600,1,1,22458,36550,,,,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,736,16,1,27120,43860,,,,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,0,1185,2,1,42515,80410,,,,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,589,3,1,22149,29240,2,22149,33400,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,759,3,1,27978,36550,2,27978,41750,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,929,34,1,33806,43860,2,33806,50100,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,1,1490,6,1,53040,80410,2,53040,91850,,,,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,713,3,2,26435,33400,3,26435,37560,4,26435,41720,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,917,3,2,33429,41750,3,33429,46950,4,33429,52150,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,1121,35,2,40423,50100,3,40423,56340,4,40423,62580,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,2,1795,7,2,63532,91850,3,63532,103290,4,63532,114730,,,,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,817,1,3,30549,37560,4,30549,41720,5,30549,45080,6,30549,48400,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,1053,1,3,38640,46950,4,38640,52150,5,38640,56350,6,38640,60500,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,1289,15,3,46732,56340,4,46732,62580,5,46732,67620,6,46732,72600,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
572,MLK PLAZA APARTMENTS,869,EAST 147TH STREET,2,New Construction,HDC,3,2066,2,3,73372,103290,4,73372,114730,5,73372,123970,6,73372,133100,,,,,,,66767,8/31/18,2018,STILL IN PROGRESS,
573,1395 Nelson Avenue Apartments,1400,EDWARD L GRANT HIGHWAY,2,New Construction,HPD,0,1350,1,1,46286,95030,,,,,,,,,,,,,,,,20050,9/4/18,2018,STILL IN PROGRESS,
573,1395 Nelson Avenue Apartments,1400,EDWARD L GRANT HIGHWAY,2,New Construction,HPD,1,1650,2,1,56572,95030,2,56572,108550,,,,,,,,,,,,,20050,9/4/18,2018,STILL IN PROGRESS,
